urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:humidity:relative,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:rainfall,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:temperature,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:wind:velocity,urn:ogc:def:parameter:x-istsos:1.0:meteo:solar:radiation
2015-04-09T15:00:00.000000+0100,93.500000,0.500000,1.000000,3.000000,99.000000
2015-04-09T16:00:00.000000+0100,94.200000,0.200000,1.000000,3.000000,35.000000
2015-04-09T17:00:00.000000+0100,94.500000,0.000000,1.000000,3.000000,3.000000
2015-04-09T18:00:00.000000+0100,94.500000,0.000000,1.000000,2.000000,0.000000
2015-04-09T19:00:00.000000+0100,95.500000,0.000000,0.000000,2.000000,0.000000
2015-04-09T20:00:00.000000+0100,96.300000,0.000000,0.000000,1.000000,0.000000
2015-04-09T21:00:00.000000+0100,96.600000,0.000000,0.000000,1.000000,0.000000
2015-04-09T22:00:00.000000+0100,96.800000,0.000000,0.000000,1.000000,0.000000
2015-04-09T23:00:00.000000+0100,97.000000,0.000000,0.000000,0.000000,0.000000
2015-04-10T00:00:00.000000+0100,97.100000,0.000000,0.000000,0.000000,0.000000
2015-04-10T01:00:00.000000+0100,97.300000,0.000000,0.000000,0.000000,0.000000
2015-04-10T02:00:00.000000+0100,97.600000,0.000000,0.000000,0.000000,0.000000
2015-04-10T03:00:00.000000+0100,97.800000,0.000000,0.000000,1.000000,0.000000
2015-04-10T04:00:00.000000+0100,98.000000,0.000000,0.000000,0.000000,0.000000
2015-04-10T05:00:00.000000+0100,98.200000,0.100000,0.000000,1.000000,19.000000
2015-04-10T06:00:00.000000+0100,98.200000,0.000000,1.000000,0.000000,44.000000
2015-04-10T07:00:00.000000+0100,98.100000,0.000000,1.000000,1.000000,106.000000
2015-04-10T08:00:00.000000+0100,98.000000,0.000000,2.000000,2.000000,150.000000
2015-04-10T09:00:00.000000+0100,97.800000,0.000000,3.000000,2.000000,252.000000
2015-04-10T10:00:00.000000+0100,97.300000,0.000000,3.000000,1.000000,180.000000
2015-04-10T11:00:00.000000+0100,93.700000,0.000000,4.000000,0.000000,180.000000
2015-04-10T12:00:00.000000+0100,84.300000,0.000000,5.000000,2.000000,456.000000
2015-04-10T13:00:00.000000+0100,75.800000,0.000000,8.000000,2.000000,510.000000
2015-04-10T14:00:00.000000+0100,67.300000,0.000000,9.000000,1.000000,249.000000
2015-04-10T15:00:00.000000+0100,63.200000,0.000000,10.000000,1.000000,182.000000
2015-04-10T16:00:00.000000+0100,69.500000,0.000000,9.000000,2.000000,73.000000
2015-04-10T17:00:00.000000+0100,72.600000,0.000000,8.000000,2.000000,15.000000
2015-04-10T18:00:00.000000+0100,81.000000,1.100000,7.000000,2.000000,0.000000
2015-04-10T19:00:00.000000+0100,92.800000,1.000000,6.000000,2.000000,0.000000
2015-04-10T20:00:00.000000+0100,93.900000,0.900000,5.000000,1.000000,0.000000
2015-04-10T21:00:00.000000+0100,91.500000,0.000000,5.000000,1.000000,0.000000
2015-04-10T22:00:00.000000+0100,94.600000,0.000000,5.000000,1.000000,0.000000
2015-04-10T23:00:00.000000+0100,95.400000,0.000000,5.000000,0.000000,0.000000
2015-04-11T00:00:00.000000+0100,95.800000,0.000000,4.000000,0.000000,0.000000
2015-04-11T01:00:00.000000+0100,96.200000,0.000000,3.000000,1.000000,0.000000
2015-04-11T02:00:00.000000+0100,96.500000,0.100000,2.000000,0.000000,0.000000
2015-04-11T03:00:00.000000+0100,96.900000,0.000000,3.000000,1.000000,0.000000
2015-04-11T04:00:00.000000+0100,97.000000,0.000000,3.000000,1.000000,0.000000
2015-04-11T05:00:00.000000+0100,96.900000,0.000000,3.000000,1.000000,16.000000
2015-04-11T06:00:00.000000+0100,96.800000,0.000000,3.000000,2.000000,106.000000
2015-04-11T07:00:00.000000+0100,94.600000,0.000000,5.000000,1.000000,293.000000
2015-04-11T08:00:00.000000+0100,85.700000,0.000000,7.000000,2.000000,340.000000
2015-04-11T09:00:00.000000+0100,75.500000,0.000000,9.000000,2.000000,372.000000
2015-04-11T10:00:00.000000+0100,66.800000,0.000000,10.000000,3.000000,556.000000
2015-04-11T11:00:00.000000+0100,62.000000,0.000000,12.000000,4.000000,674.000000
2015-04-11T12:00:00.000000+0100,57.200000,0.000000,12.000000,5.000000,324.000000
2015-04-11T13:00:00.000000+0100,52.900000,0.000000,12.000000,5.000000,260.000000
2015-04-11T14:00:00.000000+0100,57.800000,0.000000,12.000000,3.000000,179.000000
2015-04-11T15:00:00.000000+0100,53.900000,0.000000,13.000000,3.000000,195.000000
2015-04-11T16:00:00.000000+0100,57.500000,0.000000,12.000000,3.000000,139.000000
2015-04-11T17:00:00.000000+0100,62.300000,0.000000,11.000000,1.000000,35.000000
2015-04-11T18:00:00.000000+0100,62.300000,0.000000,11.000000,2.000000,1.000000
2015-04-11T19:00:00.000000+0100,64.300000,0.000000,10.000000,3.000000,0.000000
2015-04-11T20:00:00.000000+0100,62.900000,0.000000,10.000000,3.000000,0.000000
2015-04-11T21:00:00.000000+0100,65.500000,0.000000,10.000000,4.000000,0.000000
2015-04-11T22:00:00.000000+0100,68.700000,0.000000,10.000000,5.000000,0.000000
2015-04-11T23:00:00.000000+0100,71.500000,0.000000,10.000000,5.000000,0.000000
2015-04-12T00:00:00.000000+0100,74.000000,0.000000,9.000000,4.000000,0.000000
2015-04-12T01:00:00.000000+0100,72.300000,0.000000,9.000000,5.000000,0.000000
2015-04-12T02:00:00.000000+0100,71.400000,0.000000,9.000000,5.000000,0.000000
2015-04-12T03:00:00.000000+0100,72.400000,0.000000,9.000000,5.000000,0.000000
2015-04-12T04:00:00.000000+0100,74.100000,0.000000,9.000000,4.000000,0.000000
2015-04-12T05:00:00.000000+0100,76.400000,0.000000,8.000000,4.000000,19.000000
2015-04-12T06:00:00.000000+0100,73.500000,0.000000,9.000000,4.000000,92.000000
2015-04-12T07:00:00.000000+0100,68.700000,0.000000,11.000000,5.000000,261.000000
2015-04-12T08:00:00.000000+0100,62.800000,0.000000,12.000000,6.000000,320.000000
2015-04-12T09:00:00.000000+0100,57.900000,0.000000,14.000000,7.000000,583.000000
2015-04-12T10:00:00.000000+0100,54.000000,0.000000,14.000000,7.000000,377.000000
2015-04-12T11:00:00.000000+0100,59.000000,0.000000,14.000000,6.000000,261.000000
2015-04-12T12:00:00.000000+0100,55.500000,0.000000,14.000000,6.000000,236.000000
2015-04-12T13:00:00.000000+0100,62.400000,0.000000,13.000000,7.000000,98.000000
2015-04-12T14:00:00.000000+0100,83.800000,0.500000,11.000000,6.000000,63.000000
2015-04-12T15:00:00.000000+0100,91.200000,0.700000,10.000000,5.000000,63.000000
2015-04-12T16:00:00.000000+0100,92.000000,0.900000,10.000000,4.000000,33.000000
2015-04-12T17:00:00.000000+0100,93.100000,0.800000,10.000000,3.000000,20.000000
2015-04-12T18:00:00.000000+0100,93.800000,0.600000,10.000000,3.000000,0.000000
2015-04-12T19:00:00.000000+0100,94.000000,0.000000,9.000000,2.000000,0.000000
2015-04-12T20:00:00.000000+0100,93.400000,0.000000,9.000000,2.000000,0.000000
2015-04-12T21:00:00.000000+0100,92.400000,0.000000,9.000000,2.000000,0.000000
2015-04-12T22:00:00.000000+0100,91.500000,0.000000,9.000000,2.000000,0.000000
2015-04-12T23:00:00.000000+0100,91.800000,0.000000,9.000000,2.000000,0.000000
2015-04-13T00:00:00.000000+0100,91.800000,0.500000,8.000000,1.000000,0.000000
2015-04-13T01:00:00.000000+0100,91.900000,0.200000,8.000000,2.000000,0.000000
2015-04-13T02:00:00.000000+0100,92.300000,0.000000,8.000000,1.000000,0.000000
2015-04-13T03:00:00.000000+0100,92.900000,0.000000,7.000000,1.000000,0.000000
2015-04-13T04:00:00.000000+0100,93.200000,0.000000,7.000000,2.000000,0.000000
2015-04-13T05:00:00.000000+0100,93.600000,0.000000,6.000000,1.000000,44.000000
2015-04-13T06:00:00.000000+0100,91.100000,0.000000,7.000000,1.000000,205.000000
2015-04-13T07:00:00.000000+0100,83.900000,0.000000,8.000000,2.000000,336.000000
2015-04-13T08:00:00.000000+0100,75.500000,0.100000,10.000000,1.000000,480.000000
2015-04-13T09:00:00.000000+0100,63.200000,0.000000,12.000000,3.000000,657.000000
2015-04-13T10:00:00.000000+0100,59.700000,0.000000,13.000000,3.000000,804.000000
2015-04-13T11:00:00.000000+0100,51.500000,0.000000,14.000000,4.000000,649.000000
2015-04-13T12:00:00.000000+0100,56.800000,0.000000,14.000000,3.000000,557.000000
2015-04-13T13:00:00.000000+0100,49.300000,0.000000,15.000000,4.000000,565.000000
2015-04-13T14:00:00.000000+0100,47.500000,0.000000,16.000000,4.000000,573.000000
2015-04-13T15:00:00.000000+0100,45.200000,0.000000,16.000000,4.000000,375.000000
2015-04-13T16:00:00.000000+0100,50.600000,0.000000,14.000000,4.000000,98.000000
2015-04-13T17:00:00.000000+0100,55.800000,0.000000,12.000000,4.000000,27.000000
2015-04-13T18:00:00.000000+0100,69.200000,0.300000,10.000000,4.000000,0.000000
2015-04-13T19:00:00.000000+0100,75.500000,0.000000,9.000000,2.000000,0.000000
2015-04-13T20:00:00.000000+0100,85.400000,0.000000,8.000000,2.000000,0.000000
2015-04-13T21:00:00.000000+0100,83.500000,0.000000,8.000000,2.000000,0.000000
2015-04-13T22:00:00.000000+0100,83.300000,0.000000,8.000000,2.000000,0.000000
2015-04-13T23:00:00.000000+0100,81.500000,0.000000,8.000000,2.000000,0.000000
2015-04-14T00:00:00.000000+0100,85.100000,0.000000,7.000000,2.000000,0.000000
2015-04-14T01:00:00.000000+0100,83.900000,0.000000,7.000000,2.000000,0.000000
2015-04-14T02:00:00.000000+0100,82.800000,0.000000,7.000000,1.000000,0.000000
2015-04-14T03:00:00.000000+0100,81.300000,0.000000,7.000000,3.000000,0.000000
2015-04-14T04:00:00.000000+0100,82.200000,0.000000,7.000000,3.000000,0.000000
2015-04-14T05:00:00.000000+0100,83.800000,0.000000,7.000000,2.000000,9.000000
2015-04-14T06:00:00.000000+0100,83.300000,0.000000,7.000000,3.000000,31.000000
2015-04-14T07:00:00.000000+0100,83.100000,0.000000,7.000000,2.000000,67.000000
2015-04-14T08:00:00.000000+0100,83.800000,0.000000,7.000000,2.000000,28.000000
2015-04-14T09:00:00.000000+0100,81.800000,0.000000,7.000000,2.000000,134.000000
2015-04-14T10:00:00.000000+0100,67.400000,0.000000,8.000000,4.000000,351.000000
2015-04-14T11:00:00.000000+0100,65.700000,0.000000,8.000000,4.000000,326.000000
2015-04-14T12:00:00.000000+0100,65.100000,0.000000,8.000000,4.000000,215.000000
2015-04-14T13:00:00.000000+0100,64.700000,0.000000,8.000000,4.000000,316.000000
2015-04-14T14:00:00.000000+0100,64.100000,0.000000,8.000000,4.000000,265.000000
2015-04-14T15:00:00.000000+0100,62.000000,0.000000,8.000000,4.000000,339.000000
2015-04-14T16:00:00.000000+0100,63.100000,0.000000,7.000000,4.000000,146.000000
2015-04-14T17:00:00.000000+0100,63.000000,0.000000,7.000000,3.000000,64.000000
2015-04-14T18:00:00.000000+0100,66.900000,0.000000,6.000000,3.000000,1.000000
2015-04-14T19:00:00.000000+0100,69.100000,0.000000,5.000000,4.000000,0.000000
2015-04-14T20:00:00.000000+0100,69.500000,0.000000,5.000000,3.000000,0.000000
2015-04-14T21:00:00.000000+0100,67.800000,0.000000,4.000000,3.000000,0.000000
2015-04-14T22:00:00.000000+0100,68.500000,0.000000,4.000000,1.000000,0.000000
2015-04-14T23:00:00.000000+0100,68.500000,0.000000,4.000000,1.000000,0.000000
2015-04-15T00:00:00.000000+0100,67.800000,0.000000,4.000000,1.000000,0.000000
2015-04-15T01:00:00.000000+0100,70.000000,0.000000,4.000000,0.000000,0.000000
2015-04-15T02:00:00.000000+0100,70.300000,0.000000,4.000000,0.000000,0.000000
2015-04-15T03:00:00.000000+0100,68.600000,0.000000,4.000000,0.000000,0.000000
2015-04-15T04:00:00.000000+0100,69.300000,0.000000,4.000000,1.000000,0.000000
2015-04-15T05:00:00.000000+0100,69.300000,0.000000,4.000000,1.000000,10.000000
2015-04-15T06:00:00.000000+0100,67.300000,0.000000,4.000000,2.000000,63.000000
2015-04-15T07:00:00.000000+0100,65.300000,0.000000,5.000000,2.000000,164.000000
2015-04-15T08:00:00.000000+0100,64.200000,0.000000,5.000000,3.000000,322.000000
2015-04-15T09:00:00.000000+0100,64.300000,0.000000,6.000000,3.000000,619.000000
2015-04-15T10:00:00.000000+0100,60.700000,0.000000,7.000000,2.000000,686.000000
2015-04-15T11:00:00.000000+0100,61.600000,0.000000,7.000000,2.000000,745.000000
2015-04-15T12:00:00.000000+0100,61.300000,0.000000,7.000000,3.000000,751.000000
2015-04-15T13:00:00.000000+0100,63.700000,0.000000,8.000000,3.000000,743.000000
2015-04-15T14:00:00.000000+0100,63.300000,0.000000,8.000000,3.000000,611.000000
2015-04-15T15:00:00.000000+0100,63.300000,0.000000,8.000000,3.000000,443.000000
2015-04-15T16:00:00.000000+0100,65.800000,0.000000,8.000000,4.000000,278.000000
2015-04-15T17:00:00.000000+0100,67.900000,0.000000,7.000000,4.000000,126.000000
2015-04-15T18:00:00.000000+0100,72.900000,0.000000,6.000000,3.000000,5.000000
2015-04-15T19:00:00.000000+0100,77.500000,0.000000,5.000000,3.000000,0.000000
2015-04-15T20:00:00.000000+0100,80.300000,0.000000,4.000000,3.000000,0.000000
2015-04-15T21:00:00.000000+0100,81.300000,0.000000,4.000000,2.000000,0.000000
2015-04-15T22:00:00.000000+0100,83.600000,0.000000,3.000000,3.000000,0.000000
2015-04-15T23:00:00.000000+0100,84.900000,0.000000,3.000000,3.000000,0.000000
2015-04-16T00:00:00.000000+0100,86.200000,0.000000,3.000000,3.000000,0.000000
2015-04-16T01:00:00.000000+0100,87.500000,0.000000,3.000000,2.000000,0.000000
2015-04-16T02:00:00.000000+0100,89.800000,0.000000,2.000000,2.000000,0.000000
2015-04-16T03:00:00.000000+0100,90.400000,0.000000,2.000000,2.000000,0.000000
2015-04-16T04:00:00.000000+0100,91.900000,0.000000,2.000000,2.000000,1.000000
2015-04-16T05:00:00.000000+0100,91.500000,0.000000,2.000000,3.000000,74.000000
2015-04-16T06:00:00.000000+0100,85.800000,0.000000,4.000000,3.000000,227.000000
2015-04-16T07:00:00.000000+0100,80.300000,0.000000,6.000000,3.000000,398.000000
2015-04-16T08:00:00.000000+0100,70.400000,0.000000,8.000000,4.000000,561.000000
2015-04-16T09:00:00.000000+0100,61.000000,0.000000,11.000000,4.000000,684.000000
2015-04-16T10:00:00.000000+0100,54.800000,0.000000,13.000000,3.000000,759.000000
2015-04-16T11:00:00.000000+0100,47.600000,0.000000,14.000000,4.000000,795.000000
2015-04-16T12:00:00.000000+0100,38.700000,0.000000,16.000000,4.000000,779.000000
2015-04-16T13:00:00.000000+0100,36.100000,0.000000,17.000000,4.000000,710.000000
2015-04-16T14:00:00.000000+0100,34.600000,0.000000,17.000000,5.000000,594.000000
2015-04-16T15:00:00.000000+0100,30.700000,0.000000,18.000000,5.000000,449.000000
2015-04-16T16:00:00.000000+0100,34.900000,0.000000,17.000000,4.000000,282.000000
2015-04-16T17:00:00.000000+0100,38.500000,0.000000,17.000000,3.000000,113.000000
2015-04-16T18:00:00.000000+0100,44.300000,0.000000,14.000000,3.000000,3.000000
2015-04-16T19:00:00.000000+0100,58.100000,0.000000,12.000000,3.000000,0.000000
2015-04-16T20:00:00.000000+0100,61.900000,0.000000,11.000000,2.000000,0.000000
2015-04-16T21:00:00.000000+0100,63.900000,0.000000,10.000000,2.000000,0.000000
2015-04-16T22:00:00.000000+0100,68.300000,0.000000,9.000000,2.000000,0.000000
2015-04-16T23:00:00.000000+0100,71.700000,0.000000,8.000000,2.000000,0.000000
2015-04-17T00:00:00.000000+0100,72.400000,0.000000,7.000000,2.000000,0.000000
2015-04-17T01:00:00.000000+0100,74.600000,0.000000,7.000000,2.000000,0.000000
2015-04-17T02:00:00.000000+0100,77.700000,0.000000,6.000000,2.000000,0.000000
2015-04-17T03:00:00.000000+0100,82.600000,0.000000,5.000000,1.000000,0.000000
2015-04-17T04:00:00.000000+0100,84.100000,0.000000,5.000000,1.000000,2.000000
2015-04-17T05:00:00.000000+0100,80.000000,0.000000,5.000000,2.000000,72.000000
2015-04-17T06:00:00.000000+0100,75.500000,0.000000,8.000000,2.000000,234.000000
2015-04-17T07:00:00.000000+0100,68.500000,0.000000,10.000000,2.000000,331.000000
2015-04-17T08:00:00.000000+0100,62.100000,0.000000,12.000000,2.000000,373.000000
2015-04-17T09:00:00.000000+0100,53.100000,0.000000,15.000000,1.000000,478.000000
2015-04-17T10:00:00.000000+0100,43.100000,0.000000,16.000000,1.000000,432.000000
2015-04-17T11:00:00.000000+0100,41.400000,0.000000,16.000000,1.000000,201.000000
2015-04-17T12:00:00.000000+0100,39.000000,0.000000,17.000000,0.000000,597.000000
2015-04-17T13:00:00.000000+0100,40.700000,0.000000,17.000000,1.000000,220.000000
2015-04-17T14:00:00.000000+0100,38.000000,0.000000,18.000000,2.000000,276.000000
2015-04-17T15:00:00.000000+0100,31.800000,0.000000,18.000000,3.000000,421.000000
2015-04-17T16:00:00.000000+0100,33.500000,0.000000,18.000000,2.000000,267.000000
2015-04-17T17:00:00.000000+0100,43.800000,0.000000,17.000000,2.000000,106.000000
2015-04-17T18:00:00.000000+0100,41.400000,0.000000,16.000000,0.000000,6.000000
2015-04-17T19:00:00.000000+0100,50.200000,0.000000,13.000000,0.000000,0.000000
2015-04-17T20:00:00.000000+0100,52.100000,0.000000,12.000000,0.000000,0.000000
2015-04-17T21:00:00.000000+0100,60.300000,0.000000,10.000000,0.000000,0.000000
2015-04-17T22:00:00.000000+0100,69.500000,0.000000,9.000000,1.000000,0.000000
2015-04-17T23:00:00.000000+0100,72.000000,0.000000,8.000000,0.000000,0.000000
2015-04-18T00:00:00.000000+0100,79.300000,0.000000,7.000000,1.000000,0.000000
2015-04-18T01:00:00.000000+0100,77.600000,0.000000,7.000000,0.000000,0.000000
2015-04-18T02:00:00.000000+0100,81.200000,0.000000,6.000000,1.000000,0.000000
2015-04-18T03:00:00.000000+0100,81.800000,0.000000,6.000000,0.000000,0.000000
2015-04-18T04:00:00.000000+0100,85.500000,0.000000,5.000000,0.000000,0.000000
2015-04-18T05:00:00.000000+0100,86.000000,0.000000,5.000000,1.000000,69.000000
2015-04-18T06:00:00.000000+0100,79.500000,0.000000,7.000000,1.000000,227.000000
2015-04-18T07:00:00.000000+0100,67.900000,0.000000,11.000000,2.000000,387.000000
2015-04-18T08:00:00.000000+0100,55.500000,0.000000,14.000000,2.000000,542.000000
2015-04-18T09:00:00.000000+0100,45.600000,0.000000,17.000000,3.000000,666.000000
2015-04-18T10:00:00.000000+0100,36.900000,0.000000,18.000000,4.000000,748.000000
2015-04-18T11:00:00.000000+0100,30.200000,8.500000,20.000000,5.000000,777.000000
2015-04-18T12:00:00.000000+0100,29.200000,0.000000,20.000000,6.000000,764.000000
2015-04-18T13:00:00.000000+0100,27.800000,0.000000,21.000000,6.000000,671.000000
2015-04-18T14:00:00.000000+0100,27.600000,0.000000,21.000000,5.000000,564.000000
2015-04-18T15:00:00.000000+0100,26.200000,0.000000,21.000000,4.000000,421.000000
2015-04-18T16:00:00.000000+0100,28.400000,0.000000,20.000000,4.000000,225.000000
2015-04-18T17:00:00.000000+0100,34.400000,0.000000,18.000000,3.000000,73.000000
2015-04-18T18:00:00.000000+0100,35.700000,0.000000,16.000000,2.000000,7.000000
2015-04-18T19:00:00.000000+0100,35.500000,0.000000,15.000000,2.000000,0.000000
2015-04-18T20:00:00.000000+0100,41.200000,0.000000,13.000000,2.000000,0.000000
2015-04-18T21:00:00.000000+0100,39.400000,0.000000,13.000000,4.000000,0.000000
2015-04-18T22:00:00.000000+0100,43.600000,0.000000,12.000000,4.000000,0.000000
2015-04-18T23:00:00.000000+0100,47.900000,0.000000,11.000000,3.000000,0.000000
2015-04-19T00:00:00.000000+0100,55.100000,0.000000,10.000000,1.000000,0.000000
2015-04-19T01:00:00.000000+0100,63.800000,0.000000,9.000000,1.000000,0.000000
2015-04-19T02:00:00.000000+0100,59.100000,0.000000,9.000000,2.000000,0.000000
2015-04-19T03:00:00.000000+0100,61.100000,0.000000,9.000000,2.000000,0.000000
2015-04-19T04:00:00.000000+0100,65.300000,0.000000,8.000000,2.000000,3.000000
2015-04-19T05:00:00.000000+0100,69.300000,0.000000,8.000000,1.000000,74.000000
2015-04-19T06:00:00.000000+0100,63.700000,0.000000,10.000000,1.000000,167.000000
2015-04-19T07:00:00.000000+0100,60.700000,0.000000,13.000000,0.000000,295.000000
2015-04-19T08:00:00.000000+0100,57.300000,0.000000,16.000000,1.000000,437.000000
2015-04-19T09:00:00.000000+0100,51.900000,0.000000,17.000000,2.000000,579.000000
2015-04-19T10:00:00.000000+0100,53.700000,0.000000,16.000000,2.000000,395.000000
2015-04-19T11:00:00.000000+0100,59.400000,0.000000,14.000000,3.000000,174.000000
2015-04-19T12:00:00.000000+0100,75.800000,0.100000,11.000000,3.000000,74.000000
2015-04-19T13:00:00.000000+0100,77.100000,0.000000,12.000000,2.000000,136.000000
2015-04-19T14:00:00.000000+0100,78.800000,0.100000,11.000000,2.000000,54.000000
2015-04-19T15:00:00.000000+0100,84.200000,0.000000,10.000000,4.000000,102.000000
2015-04-19T16:00:00.000000+0100,83.400000,0.000000,11.000000,3.000000,130.000000
2015-04-19T17:00:00.000000+0100,82.700000,0.000000,10.000000,3.000000,41.000000
2015-04-19T18:00:00.000000+0100,83.100000,0.000000,10.000000,3.000000,2.000000
2015-04-19T19:00:00.000000+0100,86.400000,0.000000,9.000000,1.000000,0.000000
2015-04-19T20:00:00.000000+0100,88.900000,0.000000,9.000000,1.000000,0.000000
2015-04-19T21:00:00.000000+0100,88.100000,0.000000,9.000000,2.000000,0.000000
2015-04-19T22:00:00.000000+0100,89.800000,0.000000,9.000000,2.000000,0.000000
2015-04-19T23:00:00.000000+0100,89.100000,0.000000,9.000000,1.000000,0.000000
2015-04-20T00:00:00.000000+0100,89.500000,0.000000,9.000000,1.000000,0.000000
2015-04-20T01:00:00.000000+0100,90.500000,0.000000,8.000000,0.000000,0.000000
2015-04-20T02:00:00.000000+0100,91.800000,0.000000,8.000000,0.000000,0.000000
2015-04-20T03:00:00.000000+0100,92.600000,0.000000,8.000000,0.000000,0.000000
2015-04-20T04:00:00.000000+0100,93.400000,0.000000,8.000000,0.000000,0.000000
2015-04-20T05:00:00.000000+0100,93.200000,0.000000,8.000000,0.000000,25.000000
2015-04-20T06:00:00.000000+0100,89.900000,0.000000,9.000000,1.000000,67.000000
2015-04-20T07:00:00.000000+0100,87.400000,0.000000,10.000000,1.000000,64.000000
2015-04-20T08:00:00.000000+0100,88.500000,0.000000,10.000000,2.000000,76.000000
2015-04-20T09:00:00.000000+0100,89.900000,0.000000,10.000000,3.000000,78.000000
2015-04-20T10:00:00.000000+0100,86.300000,0.000000,10.000000,3.000000,93.000000
2015-04-20T11:00:00.000000+0100,82.000000,0.000000,10.000000,3.000000,155.000000
2015-04-20T12:00:00.000000+0100,73.000000,0.000000,11.000000,4.000000,217.000000
2015-04-20T13:00:00.000000+0100,68.200000,0.000000,11.000000,4.000000,192.000000
2015-04-20T14:00:00.000000+0100,64.400000,0.000000,11.000000,4.000000,217.000000
2015-04-20T15:00:00.000000+0100,61.800000,0.000000,11.000000,3.000000,207.000000
2015-04-20T16:00:00.000000+0100,59.500000,0.000000,11.000000,3.000000,134.000000
2015-04-20T17:00:00.000000+0100,58.300000,0.000000,11.000000,3.000000,55.000000
2015-04-20T18:00:00.000000+0100,57.400000,0.000000,10.000000,3.000000,7.000000
2015-04-20T19:00:00.000000+0100,64.300000,0.000000,8.000000,2.000000,0.000000
2015-04-20T20:00:00.000000+0100,68.200000,0.000000,8.000000,1.000000,0.000000
2015-04-20T21:00:00.000000+0100,69.200000,0.000000,7.000000,1.000000,0.000000
2015-04-20T22:00:00.000000+0100,67.900000,0.000000,8.000000,3.000000,0.000000
2015-04-20T23:00:00.000000+0100,69.300000,0.000000,7.000000,5.000000,0.000000
2015-04-21T00:00:00.000000+0100,74.400000,0.000000,5.000000,3.000000,0.000000
2015-04-21T01:00:00.000000+0100,78.900000,0.000000,4.000000,2.000000,0.000000
2015-04-21T02:00:00.000000+0100,81.000000,0.000000,3.000000,2.000000,0.000000
2015-04-21T03:00:00.000000+0100,84.200000,0.000000,2.000000,2.000000,0.000000
2015-04-21T04:00:00.000000+0100,87.100000,0.000000,2.000000,2.000000,7.000000
2015-04-21T05:00:00.000000+0100,85.100000,0.000000,3.000000,2.000000,99.000000
2015-04-21T06:00:00.000000+0100,78.300000,0.000000,4.000000,3.000000,261.000000
2015-04-21T07:00:00.000000+0100,70.000000,0.000000,6.000000,4.000000,432.000000
2015-04-21T08:00:00.000000+0100,55.900000,0.000000,8.000000,5.000000,598.000000
2015-04-21T09:00:00.000000+0100,39.700000,0.000000,9.000000,5.000000,721.000000
2015-04-21T10:00:00.000000+0100,34.600000,0.000000,10.000000,5.000000,797.000000
2015-04-21T11:00:00.000000+0100,33.100000,0.000000,11.000000,4.000000,833.000000
2015-04-21T12:00:00.000000+0100,30.600000,0.000000,12.000000,3.000000,816.000000
2015-04-21T13:00:00.000000+0100,30.200000,0.000000,12.000000,3.000000,747.000000
2015-04-21T14:00:00.000000+0100,32.200000,0.000000,13.000000,3.000000,633.000000
2015-04-21T15:00:00.000000+0100,31.400000,0.000000,13.000000,4.000000,486.000000
2015-04-21T16:00:00.000000+0100,30.500000,0.000000,12.000000,4.000000,320.000000
2015-04-21T17:00:00.000000+0100,31.800000,0.000000,12.000000,3.000000,146.000000
2015-04-21T18:00:00.000000+0100,36.500000,0.000000,10.000000,3.000000,12.000000
2015-04-21T19:00:00.000000+0100,44.200000,0.000000,8.000000,2.000000,0.000000
2015-04-21T20:00:00.000000+0100,45.800000,0.000000,7.000000,2.000000,0.000000
2015-04-21T21:00:00.000000+0100,43.500000,0.000000,7.000000,3.000000,0.000000
2015-04-21T22:00:00.000000+0100,44.200000,0.000000,7.000000,3.000000,0.000000
2015-04-21T23:00:00.000000+0100,49.800000,0.000000,5.000000,2.000000,0.000000
2015-04-22T00:00:00.000000+0100,51.100000,0.000000,5.000000,2.000000,0.000000
2015-04-22T01:00:00.000000+0100,50.700000,0.000000,4.000000,3.000000,0.000000
2015-04-22T02:00:00.000000+0100,53.800000,0.000000,4.000000,2.000000,0.000000
2015-04-22T03:00:00.000000+0100,58.400000,0.000000,3.000000,2.000000,0.000000
2015-04-22T04:00:00.000000+0100,61.500000,0.000000,2.000000,1.000000,6.000000
2015-04-22T05:00:00.000000+0100,59.100000,0.000000,4.000000,1.000000,102.000000
2015-04-22T06:00:00.000000+0100,54.200000,0.000000,6.000000,2.000000,265.000000
2015-04-22T07:00:00.000000+0100,47.600000,0.000000,9.000000,2.000000,434.000000
2015-04-22T08:00:00.000000+0100,43.300000,0.000000,11.000000,3.000000,590.000000
2015-04-22T09:00:00.000000+0100,36.400000,0.000000,13.000000,3.000000,710.000000
2015-04-22T10:00:00.000000+0100,34.400000,0.000000,14.000000,4.000000,783.000000
2015-04-22T11:00:00.000000+0100,34.200000,0.000000,15.000000,4.000000,815.000000
2015-04-22T12:00:00.000000+0100,33.400000,0.000000,16.000000,3.000000,799.000000
2015-04-22T13:00:00.000000+0100,31.000000,0.000000,16.000000,3.000000,728.000000
2015-04-22T14:00:00.000000+0100,29.700000,0.000000,17.000000,3.000000,614.000000
2015-04-22T15:00:00.000000+0100,29.300000,0.000000,17.000000,2.000000,468.000000
